word,so-pmi
餐都,-8.129206725947606
正确,-8.129206725947606
点前,-8.129206725947606
整块,-8.129206725947606
怎么回事,-8.129206725947606
多个,-8.129206725947606
饿到,-8.129206725947606
比肉,-8.129206725947606
解释一下,-8.129206725947606
负分,-8.129206725947606
女士,-8.129206725947606
七块,-8.129206725947606
设置,-8.129206725947606
优化,-8.129206725947606
心想,-8.129206725947606
色,-8.129206725947606
创新,-8.129206725947606
抬头,-8.129206725947606
那次,-8.129206725947606
没动静,-8.129206725947606
店离,-8.129206725947606
清汤寡水,-8.129206725947606
可怕,-8.129206725947606
至尊,-8.129206725947606
一步,-8.129206725947606
吐出来,-8.129206725947606
鸭肠,-8.129206725947606
绕,-8.129206725947606
九品,-8.129206725947606
永不,-8.129206725947606
三分,-8.129206725947606
01,-8.129206725947606
闷,-8.129206725947606
这块,-8.129206725947606
双层,-8.129206725947606
填写,-8.129206725947606
赔礼道歉,-8.129206725947606
半亩,-8.129206725947606
园,-8.129206725947606
吃少,-8.129206725947606
米条,-8.129206725947606
点小份,-8.129206725947604
正点,-8.129206725947604
鱼,-8.129206725947604
合口味,-8.129206725947604
超大,-8.129206725947604
团,-8.129206725947604
公司,-8.129206725947604
爽快,-8.129206725947604
私房,-8.129206725947604
一级,-8.129206725947604
速溶,-8.129206725947604
少见,-8.129206725947604
每份,-8.129206725947604
特价,-8.129206725947604
还够,-8.129206725947604
食量,-8.129206725947604
妹纸,-8.129206725947604
色拉,-8.129206725947604
飞,-8.129206725947604
十足,-8.129206725947604
鹌鹑,-8.129206725947604
好怪,-8.129206725947604
冒雪,-8.129206725947604
别无所求,-8.129206725947604
面和粉,-8.129206725947604
调和,-8.129206725947604
太肚,-8.129206725947604
难过,-8.129206725947604
夹料,-8.129206725947604
快餐店,-8.129206725947604
包饭,-8.129206725947604
筋斗,-8.129206725947604
外裹,-8.129206725947604
自信,-8.129206725947604
换卷,-8.129206725947604
点点,-8.129206725947604
好辣,-8.129206725947604
提升,-8.129206725947604
o,-8.129206725947604
不爱,-8.129206725947604
肘,-8.129206725947604
若能,-8.129206725947604
下巴,-8.129206725947604
传递,-8.129206725947604
更佳,-8.129206725947604
再大点,-8.129206725947604
品牌,-8.129206725947604
还配,-8.129206725947604
包住,-8.129206725947604
楼上,-8.129206725947604
比拌,-8.129206725947604
综合,-8.129206725947604
没尝,-8.129206725947604
大份会,-8.129206725947604
荤素,-8.129206725947604
会多订,-8.129206725947604
放多,-8.129206725947604
过程,-8.129206725947604
搭配,-8.129206725947604
汤品,-8.129206725947604
土豆条,-8.129206725947604
格,-8.129206725947604
挺好玩,-8.129206725947604
短,-8.129206725947604
EMS,-8.129206725947604
加送,-8.129206725947604
点当,-8.129206725947604
价,-8.129206725947604
稍晚,-8.129206725947604
上点,-8.129206725947604
能配,-8.129206725947604
量大卷,-8.129206725947604
粗壮,-8.129206725947604
留汤儿,-8.129206725947604
一种,-8.129206725947604
必将,-8.129206725947604
推推,-8.129206725947604
力荐,-8.129206725947604
摄入,-8.129206725947604
相当于,-8.129206725947604
名号,-8.129206725947604
粮食,-8.129206725947604
绿叶,-8.129206725947604
安全,-8.129206725947604
吃法,-8.129206725947604
整洁,-8.129206725947604
再减,-8.129206725947604
着重,-8.129206725947604
舒,-8.129206725947604
陷大,-8.129206725947604
迫不及待,-8.129206725947604
快又准,-8.129206725947604
要说,-8.129206725947604
对来,-8.129206725947604
可送餐,-8.129206725947604
认准,-8.129206725947604
地快,-8.129206725947604
还会定,-8.129206725947604
放久,-8.129206725947604
时餐,-8.129206725947604
汤底,-8.129206725947604
味十足,-8.129206725947604
满满地,-8.129206725947604
◕,-8.129206725947604
大点,-8.129206725947604
‿,-8.129206725947604
づ,-8.129206725947604
｡,-8.129206725947604
完美无瑕,-8.129206725947604
亲切,-8.129206725947604
今后,-8.129206725947604
门牌号码,-8.129206725947604
哎哟,-8.129206725947604
生产,-8.129206725947604
时会,-8.129206725947604
摊出来,-8.129206725947604
烙,-8.129206725947604
没怪,-8.129206725947604
期望值,-8.129206725947604
回味无穷,-8.129206725947604
还备,-8.129206725947604
耦盒,-8.129206725947604
定点,-8.129206725947604
亲民后,-8.129206725947604
上品,-8.129206725947604
敏感,-8.129206725947604
贵在,-8.129206725947604
粥面,-8.129206725947604
一类,-8.129206725947604
日久天长,-8.129206725947604
有心,-8.129206725947604
总去,-8.129206725947604
不爱来,-8.129206725947604
他会,-8.129206725947604
凑满,-8.129206725947604
食,-8.129206725947604
姜放,-8.129206725947604
足味美,-8.129206725947604
严,-8.129206725947604
人超,-8.129206725947604
南京,-8.129206725947604
包皮,-8.129206725947604
常,-8.129206725947604
窝蛋,-8.129206725947604
写带,-8.129206725947604
全面,-8.129206725947604
泡脚,-8.129206725947604
牌牌,-8.129206725947604
反胃,-8.129206725947604
酒糟,-8.129206725947604
真速度,-8.129206725947604
像生,-8.129206725947604
奧尔良,-8.129206725947604
39,-8.129206725947604
原样,-8.129206725947604
天再,-8.129206725947604
送份,-8.129206725947604
乖乖,-8.129206725947604
稀粥,-8.129206725947604
不咸不淡,-8.129206725947604
铂,-8.129206725947604
办事效率,-8.129206725947604
胃痛,-8.129206725947604
停止,-8.129206725947604
风格,-8.129206725947604
韧劲,-8.129206725947604
餐巾,-8.129206725947604
附带,-8.129206725947604
层次,-8.129206725947604
好奇,-8.129206725947604
出于,-8.129206725947604
说慢,-8.129206725947604
蛮横,-8.129206725947604
快送,-8.129206725947604
好怕,-8.129206725947604
费用,-8.129206725947604
值班人员,-8.129206725947604
后小提,-8.129206725947604
刚出,-8.129206725947604
好腻,-8.129206725947604
咱忍,-8.129206725947604
劳资,-8.129206725947604
说定,-8.129206725947604
一分钱,-8.129206725947604
退餐,-8.129206725947604
杳无音讯,-8.129206725947604
理论,-8.129206725947604
楼上楼下,-8.129206725947604
好几趟,-8.129206725947604
干辣,-8.129206725947604
固体,-8.129206725947604
都匀,-8.129206725947604
详情,-8.129206725947604
白灼,-8.129206725947604
电联,-8.129206725947604
芥兰,-8.129206725947604
茄丁,-8.129206725947604
挨饿,-8.129206725947604
带酱,-8.129206725947604
肚丝,-8.129206725947604
充当,-8.129206725947604
想干什么,-8.129206725947604
目测,-8.129206725947604
看似,-8.129206725947604
粒用,-8.129206725947604
焦黄,-8.129206725947604
伴酱,-8.129206725947604
反省,-8.129206725947604
责怪,-8.129206725947604
指责,-8.129206725947604
负,-8.129206725947604
亿万,-8.129206725947604
金饺,-8.129206725947604
遇见,-8.129206725947604
驾校,-8.129206725947604
人牛,-8.129206725947604
哄哄,-8.129206725947604
巨款,-8.129206725947604
教练,-8.129206725947604
抚慰,-8.129206725947604
正是,-8.129206725947604
堪比,-8.129206725947604
鸭嘴,-8.129206725947604
样式,-8.129206725947604
草叶,-8.129206725947604
一顿饭,-8.129206725947604
清洗,-8.129206725947604
合菜,-8.129206725947604
很闲,-8.129206725947604
蛰头,-8.129206725947604
手数,-8.129206725947604
捞汁,-8.129206725947604
想来,-8.129206725947604
少肉量,-8.129206725947604
膨胀,-8.129206725947604
吸水,-8.129206725947604
不美观,-8.129206725947604
单号,-8.129206725947604
最心,-8.129206725947604
花蛤,-8.129206725947604
爪子,-8.129206725947604
刺,-8.129206725947604
结构,-8.129206725947604
砸,-8.129206725947604
后换,-8.129206725947604
沫,-8.129206725947604
芝麻,-8.129206725947604
黑芝麻,-8.129206725947604
拿水,-8.129206725947604
涮,-8.129206725947604
干炸,-8.129206725947604
东边,-8.129206725947604
梧桐,-8.129206725947604
饭会,-8.129206725947604
好几,-8.129206725947604
皮算,-8.129206725947604
电车,-8.129206725947604
时病,-8.129206725947604
有口,-8.129206725947604
黄豆,-8.129206725947604
所定,-8.129206725947604
最长,-8.129206725947604
庆生,-8.129206725947604
慢近,-8.129206725947604
罐,-8.129206725947604
45min,-8.129206725947604
崩,-8.129206725947604
箱,-8.129206725947604
泥水,-8.129206725947604
没道理,-8.129206725947604
加蛋酱,-8.129206725947604
多排,-8.129206725947604
人手,-8.129206725947604
够气,-8.129206725947604
腐烂,-8.129206725947604
肉丝面,-8.129206725947604
没炸,-8.129206725947604
时间段,-8.129206725947604
黄飞鸿,-8.129206725947604
周黑,-8.129206725947604
增,-8.129206725947604
丧失,-8.129206725947604
看漏,-8.129206725947604
打马虎眼,-8.129206725947604
口径,-8.129206725947604
点多开,-8.129206725947604
第三个,-8.129206725947604
个表,-8.129206725947604
打人,-8.129206725947604
艰辛,-8.129206725947604
还害,-8.129206725947604
值花,-8.129206725947604
适度,-8.129206725947604
大米饭,-8.129206725947604
连声,-8.129206725947604
必要条件,-8.129206725947604
动不动,-8.129206725947604
大幅,-8.129206725947604
促销,-8.129206725947604
好受,-8.129206725947604
呜,-8.129206725947604
多装,-8.129206725947604
很软,-8.1292067259476
米酒,-8.1292067259476
不太甜,-8.1292067259476
团快,-8.1292067259476
牛舌饼,-8.1292067259476
这绕,-8.1292067259476
两站,-8.1292067259476
知道,-8.098670952782111
直接,-8.078169570087885
再订,-8.07031303689404
本来,-8.058817398056213
改进,-8.052391128896776
硬,-8.036097321556133
不少,-7.977203632502556
红油,-7.959281724505303
成,-7.959281724505303
就定,-7.959281724505301
怪,-7.959281724505301
玉米,-7.959281724505301
化,-7.959281724505301
红烧,-7.959281724505301
情况,-7.959281724505299
要求,-7.959281724505299
太多,-7.959281724505299
之内,-7.959281724505299
十二点,-7.959281724505299
38,-7.959281724505299
不止,-7.959281724505299
差点,-7.959281724505297
习惯,-7.959281724505297
猪肉,-7.959281724505297
就算,-7.959281724505297
准备,-7.959281724505297
经历,-7.959281724505297
路,-7.959281724505297
毛,-7.959281724505297
拉,-7.959281724505297
外面,-7.959281724505296
毛血旺,-7.959281724505296
分开,-7.959281724505296
勺,-7.959281724505296
注明,-7.959281724505296
订过,-7.959281724505294
改善,-7.959281724505294
总,-7.959281724505294
加强,-7.959281724505294
虾,-7.959281724505294
一层,-7.959281724505294
剩菜,-7.959281724505294
路程,-7.959281724505294
比美,-7.959281724505292
解决,-7.959281724505292
黄家,-7.959281724505292
哪怕,-7.959281724505292
色素,-7.959281724505292
不值,-7.936561648005215
点餐,-7.918639740007954
料,-7.918309943448987
其它,-7.900388035451726
退单,-7.866172320113815
事儿,-7.866172320113813
半价,-7.866172320113812
00,-7.8072786310602496
说好,-7.807278631060248
没盖,-7.807278631060248
着急,-7.807278631060246
吐,-7.807278631060246
里边,-7.807278631060246
饮料,-7.807278631060244
茄子,-7.807278631060244
家里,-7.8072786310602424
怪怪的,-7.8072786310602424
卤肉饭,-7.8072786310602424
盖子,-7.8072786310602424
订餐,-7.799058124255279
多次,-7.778709478863481
千万别,-7.766636646562906
首先,-7.7666366465628975
钱,-7.7488619448349265
勺子,-7.736889303168846
难,-7.714169226668771
片,-7.714169226668771
实体店,-7.714169226668769
早餐,-7.714169226668769
毁,-7.714169226668767
酱油,-7.714169226668766
明白,-7.714169226668766
补,-7.714169226668762
有人,-7.714169226668762
抄手,-7.71416922666876
多分钟,-7.696247318671507
简直,-7.684421883274718
像是,-7.6552755376152
告诉,-7.655275537615198
哪,-7.643779898777366
这,-7.635944059363263
锅包肉,-7.61463355311785
俩,-7.5848862097238
快捷,-7.544244225226457
本人,-7.544244225226457
太好了,-7.544244225226457
人好,-7.544244225226457
帮忙,-7.544244225226457
安慰,-7.544244225226457
圆,-7.544244225226457
升级,-7.544244225226457
有所,-7.544244225226457
一流,-7.544244225226457
很帅,-7.544244225226457
哈,-7.544244225226457
敬业,-7.544244225226457
薄点,-7.544244225226457
公里,-7.544244225226457
超多,-7.544244225226457
对方,-7.544244225226457
信号,-7.544244225226457
碰上,-7.544244225226457
甜酱,-7.544244225226457
创意,-7.544244225226457
总的来说,-7.544244225226457
烙饼,-7.544244225226457
我选,-7.544244225226457
经验,-7.544244225226457
还算,-7.544244225226457
肉太柴,-7.544244225226457
嘻嘻,-7.544244225226457
俱全,-7.544244225226457
扎实,-7.544244225226457
招牌,-7.544244225226457
很脆,-7.544244225226457
祝您,-7.544244225226457
埋怨,-7.544244225226457
做错,-7.544244225226457
最爱,-7.544244225226457
餐员超,-7.544244225226457
烧卖,-7.544244225226457
焦,-7.544244225226457
卷子,-7.544244225226457
券,-7.544244225226457
餐员人,-7.544244225226457
大雨,-7.544244225226457
效率高,-7.544244225226457
味精,-7.544244225226457
糖水,-7.544244225226457
清爽,-7.544244225226457
梅州,-7.544244225226457
太嫩,-7.544244225226457
馄饨,-7.544244225226457
开放,-7.544244225226457
少油,-7.544244225226457
水分,-7.544244225226457
走路,-7.544244225226457
最最,-7.544244225226457
呐,-7.544244225226457
骂街,-7.544244225226457
共用,-7.544244225226457
不怕,-7.544244225226457
分不开,-7.544244225226457
强调,-7.544244225226457
能够,-7.544244225226457
六点半,-7.544244225226457
43,-7.544244225226457
环节,-7.544244225226457
不能取消,-7.544244225226457
红烧鱼,-7.544244225226457
图个,-7.544244225226457
还会点,-7.544244225226455
很嫩,-7.544244225226455
真棒,-7.544244225226455
十个,-7.544244225226455
吉野家,-7.544244225226455
颜色,-7.544244225226455
风,-7.544244225226455
丰富,-7.544244225226455
小小,-7.544244225226455
哥,-7.544244225226455
买过,-7.544244225226455
锅,-7.544244225226455
太忙,-7.544244225226455
张,-7.544244225226455
粗粮,-7.544244225226455
N,-7.544244225226455
28,-7.544244225226455
东坡,-7.544244225226455
地点,-7.544244225226455
转,-7.544244225226455
马虎,-7.544244225226455
配料,-7.544244225226455
出个,-7.544244225226455
致电,-7.544244225226455
一杯,-7.544244225226453
送菜,-7.544244225226453
面条,-7.544244225226453
辣白菜,-7.544244225226453
哎,-7.544244225226453
翅,-7.544244225226453
信息,-7.544244225226453
月,-7.544244225226453
虫子,-7.544244225226453
雾,-7.544244225226452
两碗,-7.544244225226452
酸辣,-7.544244225226452
类似,-7.544244225226452
叶子,-7.544244225226452
送成,-7.544244225226452
鸡皮,-7.544244225226452
强烈,-7.544244225226452
萝卜,-7.544244225226452
太老,-7.544244225226452
要不是,-7.544244225226452
不点,-7.544244225226452
做成,-7.544244225226452
好大,-7.54424422522645
鲜嫩,-7.54424422522645
员人,-7.54424422522645
嘿嘿,-7.54424422522645
正合适,-7.54424422522645
拥有,-7.54424422522645
个别,-7.54424422522645
在线,-7.54424422522645
呜呜,-7.54424422522645
不定,-7.54424422522645
强大,-7.54424422522645
肉太多,-7.54424422522645
号,-7.54424422522645
一片,-7.54424422522645
忍不住,-7.54424422522645
偏重,-7.54424422522645
见到,-7.54424422522645
记忆,-7.54424422522645
色香味,-7.54424422522645
费,-7.54424422522645
很鲜,-7.54424422522645
酸辣汤,-7.54424422522645
切开,-7.54424422522645
眉州,-7.54424422522645
蛋炒饭,-7.54424422522645
糯米,-7.54424422522645
凉粉,-7.54424422522645
沙子,-7.54424422522645
大片,-7.54424422522645
怎样,-7.54424422522645
够呛,-7.54424422522645
一餐,-7.54424422522645
翅根,-7.54424422522645
不划算,-7.54424422522645
第四次,-7.54424422522645
讨厌,-7.54424422522645
蟹肉,-7.54424422522645
下雨,-7.544244225226448
花,-7.544244225226448
OK,-7.544244225226448
面里,-7.544244225226448
冒雨,-7.544244225226448
较慢,-7.544244225226448
中分,-7.544244225226448
担心,-7.544244225226448
由,-7.544244225226448
调味,-7.544244225226448
拉面,-7.544244225226448
没电,-7.544244225226448
刷,-7.544244225226448
晚送,-7.544244225226448
好久,-7.49177680533232
撒,-7.485350536172884
太淡,-7.485350536172884
拿,-7.455603192778826
怎么,-7.4366022227853055
根本,-7.4328831162787505
一个半,-7.424662609473783
饭店,-7.414961208281484
煮,-7.414961208281483
是不是,-7.414961208281481
打电话,-7.408066098943085
半盒,-7.392241131781402
唉,-7.3922411317814
凉菜,-7.3922411317813985
出乎意料,-7.374319223784145
价钱,-7.374319223784143
想想,-7.374319223784143
至于,-7.374319223784143
接单,-7.374319223784141
网上,-7.3743192237841395
别,-7.340103508446232
第一次,-7.336606432808587
然后,-7.287636088552098
外送,-7.281209819392666
下楼,-7.281209819392666
调料,-7.281209819392659
甜,-7.266710249697541
真是,-7.264625019001459
自己,-7.253617068137556
太,-7.235180633734115
写错,-7.2223161303390935
烤,-7.222316130339092
个人感觉,-7.222316130339092
他们,-7.22231613033909
耐心,-7.22231613033909
包子,-7.22231613033909
不要,-7.194301754169494
咖啡,-7.181674145841743
正,-7.151926802447694
无法,-7.129206725947615
去取,-7.129206725947615
这么晚,-7.129206725947613
小丸子,-7.129206725947613
太赞,-7.129206725947613
喝完,-7.129206725947613
一个月,-7.129206725947613
速度慢,-7.129206725947613
舒服,-7.129206725947613
纠结,-7.129206725947613
按照,-7.129206725947613
甜面酱,-7.129206725947613
糊味,-7.129206725947613
强烈要求,-7.129206725947613
单点,-7.129206725947613
诚实,-7.129206725947613
儿子,-7.129206725947613
别家,-7.129206725947613
生病,-7.129206725947613
过节,-7.129206725947613
年,-7.129206725947613
姐姐,-7.129206725947613
一致,-7.129206725947613
显然,-7.129206725947613
意义,-7.129206725947613
咨询,-7.129206725947613
好几遍,-7.129206725947613
通过,-7.129206725947613
统一,-7.129206725947613
面包,-7.129206725947613
药,-7.129206725947613
用户,-7.129206725947613
可笑,-7.129206725947613
老子,-7.129206725947613
大姐,-7.129206725947611
老人,-7.129206725947611
拿来,-7.129206725947611
效果,-7.129206725947611
需求,-7.129206725947611
软硬,-7.129206725947611
形状,-7.129206725947611
偏咸,-7.129206725947611
暖,-7.129206725947611
放些,-7.129206725947611
达,-7.129206725947611
闻,-7.129206725947611
嘎嘎,-7.129206725947611
郁闷,-7.129206725947611
别用,-7.129206725947611
发挥,-7.129206725947611
眼前一亮,-7.129206725947611
一切,-7.129206725947611
起,-7.129206725947611
肉太少,-7.129206725947611
一句,-7.129206725947611
自然,-7.129206725947611
不必,-7.129206725947611
先生,-7.129206725947611
祝福,-7.129206725947611
相同,-7.129206725947611
晚餐,-7.129206725947611
要点,-7.129206725947611
双菇,-7.129206725947611
ω,-7.129206725947611
于是,-7.129206725947611
修改,-7.129206725947611
有个,-7.129206725947611
笋,-7.129206725947611
24,-7.129206725947611
灌,-7.129206725947611
阿姨,-7.129206725947611
点送,-7.129206725947611
草泥马,-7.129206725947611
感受,-7.129206725947611
57,-7.129206725947611
操作,-7.129206725947611
夸张,-7.129206725947611
耗时,-7.129206725947611
想像中,-7.129206725947611
要定,-7.129206725947611
零分,-7.129206725947611
赔偿,-7.129206725947611
人送,-7.129206725947611
写明,-7.129206725947611
肚子饿,-7.129206725947611
绿豆汤,-7.129206725947611
霾,-7.1292067259476095
与,-7.1292067259476095
盐,-7.1292067259476095
重,-7.1292067259476095
烂,-7.1292067259476095
太辣,-7.1292067259476095
包装袋,-7.1292067259476095
处理,-7.1292067259476095
西红柿,-7.1292067259476095
辣酱,-7.1292067259476095
蒜,-7.1292067259476095
接,-7.1292067259476095
承诺,-7.1292067259476095
经过,-7.129206725947608
几天,-7.129206725947608
冻,-7.129206725947608
哥们,-7.129206725947608
到位,-7.129206725947608
方面,-7.129206725947608
很慢,-7.129206725947608
微波炉,-7.129206725947608
不大,-7.129206725947608
辣椒酱,-7.129206725947608
双,-7.129206725947608
羹,-7.129206725947608
五十,-7.129206725947608
换成,-7.129206725947608
现,-7.129206725947608
不耐烦,-7.129206725947608
名字,-7.129206725947606
不甜,-7.129206725947606
香干,-7.129206725947606
复杂,-7.129206725947606
好棒,-7.129206725947606
四十分钟,-7.129206725947606
完才,-7.129206725947606
爽,-7.129206725947606
总是,-7.129206725947606
拆开,-7.129206725947606
运费,-7.129206725947606
进去,-7.129206725947606
热气,-7.129206725947606
美中不足,-7.129206725947606
边,-7.129206725947606
吃货,-7.129206725947606
回购,-7.129206725947606
椒盐,-7.129206725947606
软软,-7.129206725947606
豆瓣酱,-7.129206725947606
再来,-7.129206725947606
注定,-7.129206725947606
酱肉,-7.129206725947606
几片,-7.129206725947606
宁可,-7.129206725947606
整盒,-7.129206725947606
生姜,-7.129206725947606
奉劝,-7.129206725947606
休息,-7.129206725947606
牛堡,-7.129206725947606
好极了,-7.129206725947604
咯,-7.129206725947604
小点,-7.129206725947604
-----,-7.129206725947604
意见,-7.129206725947604
多些,-7.129206725947604
提,-7.129206725947604
pizza,-7.129206725947604
给些,-7.129206725947604
约,-7.129206725947604
黏,-7.129206725947604
离谱,-7.129206725947604
上午,-7.129206725947604
罢了,-7.129206725947604
而是,-7.129206725947604
连句,-7.129206725947604
腊肉,-7.129206725947604
太配,-7.129206725947601
知足,-7.129206725947601
采纳,-7.129206725947601
从简,-7.129206725947601
错峰订,-7.129206725947601
但算上,-7.129206725947601
标出来,-7.129206725947601
这下,-7.129206725947601
加薪,-7.129206725947601
红萝卜,-7.129206725947601
卤汁,-7.129206725947601
非常低,-7.129206725947601
解渴,-7.129206725947601
很实,-7.129206725947601
没糊,-7.129206725947601
不淡,-7.129206725947601
水有,-7.129206725947601
除湿,-7.129206725947601
黏牙,-7.129206725947601
后台,-7.129206725947601
该店,-7.129206725947601
疲塌,-7.129206725947601
卖外,-7.129206725947601
全塌,-7.129206725947601
十一点左右,-7.129206725947601
次快,-7.129206725947601
官方,-7.129206725947601
脸要,-7.129206725947601
饭比凉,-7.129206725947601
美买,-7.129206725947601
我端,-7.129206725947601
鸭掌,-7.129206725947601
流程,-7.129206725947601
开工,-7.129206725947601
十单,-7.129206725947601
厨师,-7.096785248255234
一样,-7.093617725055822
连,-7.088564741450266
完全,-7.07031303689404
提高,-7.070313036894037
肥肠,-7.070313036894037
3,-7.044317828361091
醋,-7.02967105239669
十点,-6.991703202197673
餐巾纸,-6.977203632502558
13,-6.959281724505303
包裹,-6.959281724505303
肚子,-6.959281724505301
改成,-6.959281724505301
之外,-6.959281724505301
甜味,-6.959281724505301
档次,-6.959281724505301
没得说,-6.959281724505301
否则,-6.959281724505301
不远,-6.959281724505301
路线,-6.959281724505301
适合,-6.959281724505299
全是,-6.959281724505299
认真负责,-6.959281724505299
改,-6.959281724505299
胃,-6.959281724505299
提示,-6.959281724505297
瘦肉,-6.959281724505297
葱,-6.959281724505297
并,-6.959281724505297
咋,-6.959281724505297
太烂,-6.959281724505296
手机,-6.959281724505296
原味,-6.959281724505296
坚持,-6.959281724505296
卷里,-6.959281724505296
仔细,-6.959281724505296
肉皮,-6.959281724505296
中间,-6.959281724505296
打死,-6.959281724505296
说明,-6.959281724505296
预期,-6.959281724505294
不管,-6.959281724505294
重新,-6.959281724505294
馒头,-6.959281724505294
粉丝,-6.959281724505294
完成,-6.959281724505294
下降,-6.959281724505294
光顾,-6.959281724505292
很值,-6.959281724505292
不得不,-6.959281724505292
融化,-6.959281724505292
油炸,-6.959281724505292
愣,-6.959281724505292
手上,-6.959281724505292
？,-6.957210374485601
还有,-6.933286515972355
还行,-6.918309943448989
唯一,-6.906814304611165
样子,-6.906814304611162
拉肚子,-6.906814304611158
全都,-6.900388035451726
饿死,-6.892167528646759
餐具,-6.866172320113822
似的,-6.866172320113817
苦,-6.866172320113817
醉,-6.815499137865213
不好,-6.813557693950397
抱歉,-6.807278631060251
一趟,-6.8072786310602496
块,-6.8072786310602496
递给,-6.807278631060248
午饭,-6.807278631060248
单子,-6.807278631060248
肥牛,-6.807278631060246
头发,-6.807278631060246
貌似,-6.807278631060244
很饱,-6.807278631060241
一次,-6.74535088191705
太咸,-6.73688930316885
只能,-6.736889303168844
没到,-6.714169226668771
外包装,-6.714169226668769
回锅肉,-6.714169226668767
三鲜,-6.714169226668767
为啥,-6.714169226668766
那种,-6.714169226668766
咸死,-6.714169226668762
没送,-6.714169226668762
馅,-6.714169226668762
像,-6.710417091807658
写,-6.706300983335428
家,-6.6850228810092425
45,-6.643779898777362
盖饭,-6.637353629617937
宇宙,-6.637353629617936
两次,-6.637353629617934
尤其,-6.637353629617934
估计,-6.63735362961793
回来,-6.6373536296179285
定,-6.581718930645119
期间,-6.544244225226459
普通,-6.544244225226459
又快又好,-6.544244225226457
土豆片,-6.544244225226457
配送费,-6.544244225226457
江山,-6.544244225226457
小伙,-6.544244225226457
几分钟,-6.544244225226457
冒,-6.544244225226457
叔叔,-6.544244225226457
锡箔纸,-6.544244225226457
关注,-6.544244225226457
值,-6.544244225226457
表示,-6.544244225226457
发货,-6.544244225226457
口味重,-6.544244225226457
特色,-6.544244225226457
肉馅,-6.544244225226457
菜里,-6.544244225226457
糖,-6.544244225226457
•,-6.544244225226457
小笼,-6.544244225226457
纸,-6.544244225226457
三点,-6.544244225226457
三星,-6.544244225226457
且,-6.544244225226457
反馈,-6.544244225226457
糊糊,-6.544244225226457
咱,-6.544244225226457
塞,-6.544244225226457
时说,-6.544244225226457
怎么样,-6.544244225226457
调度,-6.544244225226457
规划,-6.544244225226457
温馨,-6.544244225226455
榨菜,-6.544244225226455
家乡,-6.544244225226455
豆皮,-6.544244225226455
地道,-6.544244225226455
可,-6.544244225226455
不惯,-6.544244225226455
子,-6.544244225226455
传说,-6.544244225226455
满满,-6.544244225226455
小菜,-6.544244225226455
妈妈,-6.544244225226455
期待,-6.544244225226455
不然,-6.544244225226455
筋,-6.544244225226455
迟,-6.544244225226455
之类,-6.544244225226455
点个,-6.544244225226455
类,-6.544244225226455
沙拉酱,-6.544244225226455
密封,-6.544244225226455
给钱,-6.544244225226455
太干,-6.544244225226455
一顿,-6.544244225226455
腊八,-6.544244225226455
锅贴,-6.544244225226455
明天,-6.544244225226453
黄瓜,-6.544244225226453
按,-6.544244225226453
那样,-6.544244225226453
太晚,-6.544244225226453
豆角,-6.544244225226453
香菜,-6.544244225226453
两,-6.544244225226453
却是,-6.544244225226453
约定,-6.544244225226453
大风,-6.544244225226452
封口,-6.544244225226452
对于,-6.544244225226452
不知,-6.544244225226452
选,-6.544244225226452
将,-6.544244225226452
偏淡,-6.544244225226452
挂,-6.544244225226452
弄,-6.544244225226452
培根,-6.544244225226452
幸亏,-6.544244225226452
串,-6.544244225226452
大拌,-6.544244225226452
丢,-6.544244225226452
制作,-6.544244225226452
辣味,-6.54424422522645
32,-6.54424422522645
超高,-6.54424422522645
不腻,-6.54424422522645
温暖,-6.54424422522645
牛杂,-6.54424422522645
紫菜,-6.54424422522645
已,-6.54424422522645
依旧,-6.54424422522645
菜太少,-6.54424422522645
撑,-6.54424422522645
歉意,-6.54424422522645
早到,-6.54424422522645
常客,-6.54424422522645
第,-6.54424422522645
一颗,-6.54424422522645
个头,-6.54424422522645
两三个,-6.54424422522645
阿田,-6.54424422522645
牛腩,-6.54424422522645
叫外卖,-6.54424422522645
非,-6.54424422522645
更是,-6.54424422522645
内,-6.54424422522645
不停,-6.54424422522645
90,-6.54424422522645
14,-6.54424422522645
钟头,-6.54424422522645
属于,-6.54424422522645
骑手,-6.544244225226448
可可,-6.544244225226448
浓,-6.544244225226448
服务到位,-6.544244225226448
大号,-6.544244225226448
羊杂,-6.544244225226448
一圈,-6.544244225226448
答应,-6.544244225226448
豆花,-6.544244225226448
西葫芦,-6.544244225226448
一看,-6.491776805332318
鸡翅,-6.485350536172884
问,-6.47713002936792
吗,-6.469408992303862
们,-6.4511348208349695
一,-6.444708551675536
这么,-6.436586512265819
你们,-6.416139399478771
比,-6.415018859584855
没什么,-6.41496120828149
小时,-6.4035742549562
“,-6.392241131781407
中号,-6.392241131781404
多一点,-6.392241131781404
”,-6.392241131781404
走,-6.392241131781402
好几个,-6.392241131781402
不像,-6.3922411317813985
可以,-6.3773877305467295
劲,-6.374319223784147
大爱,-6.374319223784143
应该,-6.374319223784143
一脸,-6.374319223784143
毕竟,-6.374319223784143
丸子,-6.374319223784141
咸菜,-6.374319223784141
怀疑,-6.374319223784141
懒得,-6.3743192237841395
就要,-6.3743192237841395
水煮,-6.374319223784138
15,-6.321851803890006
勉强,-6.321851803890006
啥,-6.321851803890004
生意,-6.321851803890004
相当,-6.31542553473057
竟然,-6.28943032619763
