word,sopmi
严惩,-1.2514078219341727
19:35,-1.2514078219341727
黑心商贩！,-1.2514078219341727
事先,-1.2514078219341727
。。。比,-1.2514078219341727
韩式 菜汤還,-1.2514078219341727
辣五花石锅拌饭,-1.2514078219341727
时间长。,-1.2514078219341727
著實,-1.2514078219341727
時候飯涼涼,-1.2514078219341727
全程,-1.2514078219341727
不好意思来晚,-1.2514078219341727
三里屯,-1.2514078219341727
害怕,-1.2514078219341727
一百,-1.2514078219341727
潇湘阁,-1.2514078219341727
牛气，,-1.2514078219341727
，透,-1.2514078219341727
14:52,-1.2514078219341727
粉丝？,-1.2514078219341727
石板,-1.2514078219341727
烤牛肉，,-1.2514078219341727
粘稠,-1.2514078219341727
pp,-1.2514078219341727
A,-1.2514078219341727
冰锅拌饭！！！,-1.2514078219341727
13点30,-1.2514078219341727
银座,-1.2514078219341727
小黄瓜。。。。。。。。。,-1.2514078219341727
土豆泥，,-1.2514078219341727
蛋羹！！！,-1.2514078219341727
蛋羹！！！蛋羹！！！,-1.2514078219341727
蓝莓汁,-1.2514078219341727
雪碧。,-1.2514078219341727
鸡蛋羹,-1.2514078219341727
密封装,-1.2514078219341727
汤泡饭。,-1.2514078219341727
列表,-1.2514078219341727
真心酸,-1.2514078219341727
蛋黄酱,-1.2514078219341727
火鸡胸三文治,-1.2514078219341727
照烧鸡,-1.2514078219341727
超级干！排骨,-1.2514078219341727
餐盒费,-1.2514078219341727
甜汤,-1.2514078219341727
冰糖雪梨粥,-1.2514078219341727
難,-1.2514078219341727
會,-1.2514078219341727
找出,-1.2514078219341727
五只,-1.2514078219341727
皮蛋排骨,-1.2514078219341727
体现,-1.2514078219341727
固元粥，小米粥,-1.2514078219341727
炎，,-1.2514078219341727
小米粥还行，,-1.2514078219341727
米特硬，,-1.2514078219341727
千方固元粥,-1.2514078219341727
索然无味,-1.2514078219341727
南瓜粥，绿豆粥,-1.2514078219341727
良少，,-1.2514078219341727
蜻蜓,-1.2514078219341727
屎吧！,-1.2514078219341727
烦躁,-1.2514078219341727
摇滚,-1.2514078219341727
自己人,-1.2514078219341727
五六次,-1.2514078219341727
司机,-1.2514078219341727
白哗哗,-1.2514078219341727
．,-1.2514078219341727
冬笋,-1.2514078219341727
严肃,-1.2514078219341727
查查,-1.2514078219341727
原料,-1.2514078219341727
肉！,-1.2514078219341727
鲜果西米露,-1.2514078219341727
鲜果,-1.2514078219341727
南瓜露,-1.2514078219341727
地瓜片,-1.2514078219341727
魔芋,-1.2514078219341727
1小时27分钟,-1.2514078219341727
。真后悔！！！,-1.2514078219341727
易拉罐,-1.2514078219341727
多嘴多,-1.2514078219341727
舌,-1.2514078219341727
没感觉到,-1.2514078219341727
接递,-1.2514078219341727
66,-1.2514078219341727
中餐,-1.2514078219341727
找我,-1.2514078219341727
从始至终,-1.2514078219341727
61,-1.2514078219341727
26分钟,-1.2514078219341727
裙带,-1.2514078219341727
13:25,-1.2514078219341727
亮瞎,-1.2514078219341727
17:50,-1.2514078219341727
2.47,-1.2514078219341727
？卧槽，,-1.2514078219341727
毛啊？,-1.2514078219341727
紧张,-1.2514078219341727
失踪,-1.2514078219341727
，炒鸡蛋面,-1.2514078219341727
山西刀削面，卤蛋、豆腐,-1.2514078219341727
？鸡枞菌,-1.2514078219341727
老少,-1.2514078219341727
叫做,-1.2514078219341727
，竹筒饭,-1.2514078219341727
过桥米线,-1.2514078219341727
脊梁,-1.2514078219341727
真的好,-1.2514078219341727
鹌鹑蛋、鸡纵菌、里脊肉、鸡肉片,-1.2514078219341727
云腿,-1.2514078219341727
昧,-1.2514078219341727
云腿。,-1.2514078219341727
咚,-1.2514078219341727
，鲜花饼还行，穿心莲,-1.2514078219341727
不成样,-1.2514078219341727
责任心行,-1.2514078219341727
鲜花饼,-1.2514078219341727
，炒饭咸死，,-1.2514078219341727
菠萝饭,-1.2514078219341727
肥牛，干巴巴,-1.2514078219341727
，毛,-1.2514078219341727
鸡枞,-1.2514078219341727
意在,-1.2514078219341727
菌,-1.2514078219341727
筷子。,-1.2514078219341727
抢钱,-1.2514078219341727
两坨,-1.2514078219341727
50块,-1.2514078219341727
，偷工减料！！！！,-1.2514078219341727
绿,-1.2514078219341727
鸡肉，藕丁，鸡枞菌,-1.2514078219341727
一并,-1.2514078219341727
？肥牛？里脊,-1.2514078219341727
番茄肥牛，,-1.2514078219341727
另加,-1.2514078219341727
！！！特別糟糕！！！！！！！！,-1.2514078219341727
個東西歸龜,-1.2514078219341727
餐還來,-1.2514078219341727
nmd,-1.2514078219341727
拼盘,-1.2514078219341727
辣炒肥牛,-1.2514078219341727
花，,-1.2514078219341727
，然并卵,-1.2514078219341727
心塞！！！,-1.2514078219341727
炸鸡块,-1.2514078219341727
跑到,-1.2514078219341727
收，坑，,-1.2514078219341727
三片,-1.2514078219341727
软绵绵红,-1.2514078219341727
五花肉石锅。肉片,-1.2514078219341727
快，饭,-1.2514078219341727
迷路,-1.2514078219341727
天际,-1.2514078219341727
热量,-1.2514078219341727
突破,-1.2514078219341727
算什么,-1.2514078219341727
，真逗，,-1.2514078219341727
层,-1.2514078219341727
串串,-1.2514078219341727
油臭味，,-1.2514078219341727
浇汁鸡翅。,-1.2514078219341727
炸鸡么？芝士,-1.2514078219341727
炸鸡？,-1.2514078219341727
。茄汁鸡肉,-1.2514078219341727
18分钟,-1.2514078219341727
跟说好,-1.2514078219341727
鸡蛋饼,-1.2514078219341727
堪忧,-1.2514078219341727
三岁,-1.2514078219341727
13点12分,-1.2514078219341727
右,-1.2514078219341727
安门,-1.2514078219341727
牛街,-1.2514078219341727
辣白菜！,-1.2514078219341727
真心贵,-1.2514078219341727
。海鲜豆腐汤,-1.2514078219341727
五花肉泡菜饭,-1.2514078219341727
变味儿,-1.2514078219341727
死。,-1.2514078219341727
虾排,-1.2514078219341727
怀念,-1.2514078219341727
童年,-1.2514078219341727
炸虾片,-1.2514078219341727
难吃，秘制,-1.2514078219341727
金枪鱼沙拉,-1.2514078219341727
八点二十,-1.2514078219341727
酱。,-1.2514078219341727
秋葵卷,-1.2514078219341727
配点,-1.2514078219341727
紫菜卷,-1.2514078219341727
没过,-1.2514078219341727
裂口,-1.2514078219341727
29分钟,-1.2514078219341727
～石锅拌饭,-1.2514078219341727
死光光！,-1.2514078219341727
，大热天,-1.2514078219341727
乌冬,-1.2514078219341727
炒乌冬面么？,-1.2514078219341727
泡菜，。。。呵呵，再见。。,-1.2514078219341727
石锅牛肉饭,-1.2514078219341727
89,-1.2514078219341727
肥牛盖饭，石锅鸡饭,-1.2514078219341727
吉野家妥妥,-1.2514078219341727
香菇鸡丁,-1.2514078219341727
巨腥,-1.2514078219341727
一一,-1.2514078219341727
，芝士年糕,-1.2514078219341727
，年糕,-1.2514078219341727
，蔬菜沙拉,-1.2514078219341727
绿，,-1.2514078219341727
穿心莲,-1.2514078219341727
认。,-1.2514078219341727
找事,-1.2514078219341727
鸭梨,-1.2514078219341727
忠告,-1.2514078219341727
唔,-1.2514078219341727
！烤鸭,-1.2514078219341727
难吃…,-1.2514078219341727
小事,-1.2514078219341727
肉皮冻,-1.2514078219341727
猪毛！,-1.2514078219341727
1:05,-1.2514078219341727
原定,-1.2514078219341727
12:29,-1.2514078219341727
计时,-1.2514078219341727
，足足晚,-1.2514078219341727
12:35,-1.2514078219341727
不肯,-1.2514078219341727
项,-1.2514078219341727
有本事,-1.2514078219341727
别弄,-1.2514078219341727
。狮子头,-1.2514078219341727
苦！,-1.2514078219341727
七八根茄条,-1.2514078219341727
菜花，,-1.2514078219341727
坑人，,-1.2514078219341727
纯肉，,-1.2514078219341727
酸菜鱼,-1.2514078219341727
。明明,-1.2514078219341727
一小份,-1.2514078219341727
削皮,-1.2514078219341727
排骨，豆角,-1.2514078219341727
梨,-1.2514078219341727
雪梨，,-1.2514078219341727
山楂酱！排骨豆角,-1.2514078219341727
评价吧，哎，,-1.2514078219341727
矿泉水,-1.2514078219341727
狗狗,-1.2514078219341727
火爆,-1.2514078219341727
鱼杂豆腐,-1.2514078219341727
红烧肉饭,-1.2514078219341727
鸡爪,-1.2514078219341727
香辣鱼块,-1.2514078219341727
41,-1.2514078219341727
12:17,-1.2514078219341727
半价，,-1.2514078219341727
味儿还行，,-1.2514078219341727
星星,-1.2514078219341727
酸菜鱼！,-1.2514078219341727
姜蒜！,-1.2514078219341727
菜，鱼,-1.2514078219341727
辣，土豆丝,-1.2514078219341727
一桶,-1.2514078219341727
多好多,-1.2514078219341727
五小块,-1.2514078219341727
袋牛肉干,-1.2514078219341727
贵。,-1.2514078219341727
回锅肉盖饭！！！,-1.2514078219341727
红烧茄子,-1.2514078219341727
炖肉面,-1.2514078219341727
皮冻,-1.2514078219341727
肉皮汤,-1.2514078219341727
样子……差评！,-1.2514078219341727
炸酱面坨,-1.2514078219341727
喘,-1.2514078219341727
呼哧,-1.2514078219341727
就结束了,-1.2514078219341727
，嘿，,-1.2514078219341727
口声,-1.2514078219341727
？口,-1.2514078219341727
昨天中午11:34,-1.2514078219341727
彩豆……,-1.2514078219341727
写好,-1.2514078219341727
单方面,-1.2514078219341727
晚四十分钟,-1.2514078219341727
气愤，,-1.2514078219341727
！太无语,-1.2514078219341727
情愿,-1.2514078219341727
外婆,-1.2514078219341727
静！！,-1.2514078219341727
发指,-1.2514078219341727
菜次,-1.2514078219341727
关单,-1.2514078219341727
断退,-1.2514078219341727
！果,-1.2514078219341727
怀挺,-1.2514078219341727
毛啊，,-1.2514078219341727
少找我,-1.2514078219341727
课,-1.2514078219341727
塑料纸,-1.2514078219341727
零钱不够,-1.2514078219341727
。。。。老子,-1.2514078219341727
十来分钟,-1.2514078219341727
差评。,-1.2514078219341727
鉴于,-1.2514078219341727
号称,-1.2514078219341727
维持,-1.2514078219341727
？？？？？2,-1.2514078219341727
任性！10m,-1.2514078219341727
habby？,-1.2514078219341727
nb,-1.2514078219341727
，S,-1.2514078219341727
，花生,-1.2514078219341727
，坑人,-1.2514078219341727
锁骨,-1.2514078219341727
迷迷糊糊,-1.2514078219341727
脖,-1.2514078219341727
對,-1.2514078219341727
確定,-1.2514078219341727
鴨,-1.2514078219341727
主题,-1.2514078219341727
重辣鸭头,-1.2514078219341727
腐竹，,-1.2514078219341727
偏颇,-1.2514078219341727
浓。,-1.2514078219341727
，辣味,-1.2514078219341727
单里,-1.2514078219341727
4片,-1.2514078219341727
？咸鸭蛋,-1.2514078219341727
无辣不欢,-1.2514078219341727
19点25,-1.2514078219341727
……万幸,-1.2514078219341727
粤菜,-1.2514078219341727
相及,-1.2514078219341727
牛马,-1.2514078219341727
河,-1.2514078219341727
虾！,-1.2514078219341727
蒸排骨，,-1.2514078219341727
蒸凤爪,-1.2514078219341727
踩点,-1.2514078219341727
付款方式,-1.2514078219341727
百度外卖？？？,-1.2514078219341727
资格,-1.2514078219341727
胡萝卜,-1.2514078219341727
春卷儿,-1.2514078219341727
凉皮油了吧唧，,-1.2514078219341727
不秘制,-1.2514078219341727
胡椒粉,-1.2514078219341727
混沌，,-1.2514078219341727
不善,-1.2514078219341727
掏空,-1.2514078219341727
烤翅，,-1.2514078219341727
肉吧，,-1.2514078219341727
残样,-1.2514078219341727
，米粉汤,-1.2514078219341727
，秘制,-1.2514078219341727
剪,-1.2514078219341727
特制,-1.2514078219341727
炎炎，,-1.2514078219341727
，吃肉夹馍,-1.2514078219341727
酸辣粉拉=拉肚子，肉夹馍+凉皮,-1.2514078219341727
，鸡蛋汤,-1.2514078219341727
凉皮很难吃，很失望，混沌,-1.2514078219341727
饭前,-1.2514078219341727
商量,-1.2514078219341727
晚上八点,-1.2514078219341727
影。,-1.2514078219341727
耍。,-1.2514078219341727
猴,-1.2514078219341727
西二旗,-1.2514078219341727
。肉夹馍,-1.2514078219341727
巨恶心,-1.2514078219341727
三鲜补好。,-1.2514078219341727
送餐块，肉夹馍,-1.2514078219341727
18.85元,-1.2514078219341727
25元,-1.2514078219341727
炸酱面沱了，,-1.2514078219341727
！太“神速,-1.2514078219341727
84分钟,-1.2514078219341727
电！,-1.2514078219341727
，饭太难吃。。。,-1.2514078219341727
凉皮。。。,-1.2514078219341727
嗯嗯，,-1.2514078219341727
肥肉，杭椒皮蛋。。。,-1.2514078219341727
，蛋黄,-1.2514078219341727
。。。凉皮,-1.2514078219341727
95%,-1.2514078219341727
十五分钟内,-1.2514078219341727
协调,-1.2514078219341727
馍,-1.2514078219341727
夹肉馍,-1.2514078219341727
，馍,-1.2514078219341727
芥末？,-1.2514078219341727
一单元,-1.2514078219341727
鼻毛，,-1.2514078219341727
黑毛,-1.2514078219341727
零一分,-1.2514078219341727
之后面,-1.2514078219341727
凉皮料,-1.2514078219341727
骨肉,-1.2514078219341727
热！,-1.2514078219341727
餐。。,-1.2514078219341727
棍,-1.2514078219341727
棍面,-1.2514078219341727
拿度,-1.2514078219341727
北店家园,-1.2514078219341727
顺？,-1.2514078219341727
可以说实话,-1.2514078219341727
两地,-1.2514078219341727
地标,-1.2514078219341727
预算,-1.2514078219341727
应承,-1.2514078219341727
豆皮，差评，,-1.2514078219341727
油泡,-1.2514078219341727
！還沒,-1.2514078219341727
！！米飯,-1.2514078219341727
龙旗广场,-1.2514078219341727
西瓜汁,-1.2514078219341727
，鱼豆腐,-1.2514078219341727
鸡蛋干,-1.2514078219341727
每人,-1.2514078219341727
系列,-1.2514078219341727
鸭翅，,-1.2514078219341727
微辣鸭翅,-1.2514078219341727
真费劲，,-1.2514078219341727
今儿,-1.2514078219341727
，萝卜牛腩,-1.2514078219341727
饭。,-1.2514078219341727
瓜条,-1.2514078219341727
烤鸭，,-1.2514078219341727
信，,-1.2514078219341727
3顿,-1.2514078219341727
！黄焖鸡,-1.2514078219341727
多于,-1.2514078219341727
，然并卵。,-1.2514078219341727
红烧豆角,-1.2514078219341727
真烂,-1.2514078219341727
10点40多,-1.2514078219341727
华清家园,-1.2514078219341727
清华科技园,-1.2514078219341727
车箱,-1.2514078219341727
！！！差差差！！！！,-1.2514078219341727
送饭，,-1.2514078219341727
很差，餐,-1.2514078219341727
流量,-1.2514078219341727
红烧鸡块，,-1.2514078219341727
10.40,-1.2514078219341727
11.50,-1.2514078219341727
“那”，,-1.2514078219341727
12:32,-1.2514078219341727
一指,-1.2514078219341727
至此,-1.2514078219341727
中午12:29,-1.2514078219341727
轻蔑,-1.2514078219341727
！利于,-1.2514078219341727
完事,-1.2514078219341727
转身,-1.2514078219341727
搭理,-1.2514078219341727
15:00,-1.2514078219341727
饿，,-1.2514078219341727
蒜苔肉丝,-1.2514078219341727
西红柿炒鸡蛋。索性西红柿鸡蛋,-1.2514078219341727
反居然,-1.2514078219341727
新店,-1.2514078219341727
1量,-1.2514078219341727
下肚,-1.2514078219341727
拿钱,-1.2514078219341727
百度外卖软件逼迫,-1.2514078219341727
10:22,-1.2514078219341727
早些,-1.2514078219341727
狗屎,-1.2514078219341727
疯狂,-1.2514078219341727
奔跑,-1.2514078219341727
真棒，,-1.2514078219341727
接…,-1.2514078219341727
红烧肉份量多…,-1.2514078219341727
部,-1.2514078219341727
田,-1.2514078219341727
七分,-1.2514078219341727
干锅辣鸭头。,-1.2514078219341727
细品,-1.2514078219341727
。细品粗粮？？？饭店名,-1.2514078219341727
死！,-1.2514078219341727
12点50分,-1.2514078219341727
活，,-1.2514078219341727
欠！,-1.2514078219341727
作孽,-1.2514078219341727
痛苦,-1.2514078219341727
不计,-1.2514078219341727
11:45分,-1.2514078219341727
油特多，菜,-1.2514078219341727
点发酸，,-1.2514078219341727
省吧。。。,-1.2514078219341727
，F服U务C差K！,-1.2514078219341727
169分钟,-1.2514078219341727
过劲儿,-1.2514078219341727
三星吧。,-1.2514078219341727
连声,-1.2514078219341727
“酸豆角焖肉饭”,-1.2514078219341727
＂酸豆角炒肉末＂，,-1.2514078219341727
焖肉,-1.2514078219341727
误导,-1.2514078219341727
14元,-1.2514078219341727
？？？酸豆角焖肉？,-1.2514078219341727
毫无疑问,-1.2514078219341727
十点半点,-1.2514078219341727
成一起,-1.2514078219341727
恩，不错，,-1.2514078219341727
，兔,-1.2514078219341727
？嚼,-1.2514078219341727
猪血，,-1.2514078219341727
渝香,-1.2514078219341727
假期,-1.2514078219341727
心情不好,-1.2514078219341727
胖子,-1.2514078219341727
年轻,-1.2514078219341727
晾,-1.2514078219341727
，嫌,-1.2514078219341727
辣椒醋,-1.2514078219341727
两天晚,-1.2514078219341727
越来月,-1.2514078219341727
，酸掉牙。,-1.2514078219341727
凉面醋,-1.2514078219341727
百度外卖投诉，,-1.2514078219341727
海泰大厦,-1.2514078219341727
一通,-1.2514078219341727
伎俩,-1.2514078219341727
！！！！！活久,-1.2514078219341727
辣椒油？,-1.2514078219341727
，红烧肉河粉,-1.2514078219341727
永远不看,-1.2514078219341727
清洁,-1.2514078219341727
，汁,-1.2514078219341727
半罐,-1.2514078219341727
下方,-1.2514078219341727
第三，,-1.2514078219341727
黄字,-1.2514078219341727
菜盒,-1.2514078219341727
不值。,-1.2514078219341727
1小时30分钟,-1.2514078219341727
瞎扯,-1.2514078219341727
不见餐，,-1.2514078219341727
Orz,-1.2514078219341727
红烧牛肉，,-1.2514078219341727
蠢,-1.2514078219341727
11:36,-1.2514078219341727
嫌弃,-1.2514078219341727
骑车,-1.2514078219341727
55分,-1.2514078219341727
所门口,-1.2514078219341727
打通，,-1.2514078219341727
小渝府，,-1.2514078219341727
未接,-1.2514078219341727
31分,-1.2514078219341727
走着,-1.2514078219341727
沫，，,-1.2514078219341727
不该,-1.2514078219341727
么。。。。。。,-1.2514078219341727
第三天,-1.2514078219341727
头骨,-1.2514078219341727
辣口，,-1.2514078219341727
豆丝,-1.2514078219341727
呕吐物,-1.2514078219341727
。闻,-1.2514078219341727
过桥米线，,-1.2514078219341727
家饭，,-1.2514078219341727
畅通,-1.2514078219341727
当啥,-1.2514078219341727
台，,-1.2514078219341727
联通,-1.2514078219341727
一整块,-1.2514078219341727
汤咸,-1.2514078219341727
磕,-1.2514078219341727
？真牛，,-1.2514078219341727
十一点零六,-1.2514078219341727
排除万难送到,-1.2514078219341727
，行,-1.2514078219341727
两点钟,-1.2514078219341727
凉拌黄瓜,-1.2514078219341727
梅菜一般，肉还行。配菜,-1.2514078219341727
太辣，,-1.2514078219341727
机器,-1.2514078219341727
“本机”）,-1.2514078219341727
智能,-1.2514078219341727
勺，,-1.2514078219341727
旺德,-1.2514078219341727
福差,-1.2514078219341727
餐筷,-1.2514078219341727
痛心疾首啊！,-1.2514078219341727
立减,-1.2514078219341727
有前途,-1.2514078219341727
意淫,-1.2514078219341727
难倒,-1.2514078219341727
黑社会,-1.2514078219341727
老大？,-1.2514078219341727
我也不知道,-1.2514078219341727
透过,-1.2514078219341727
米线汤,-1.2514078219341727
店商,-1.2514078219341727
红烧肉，菜,-1.2514078219341727
，面坨,-1.2514078219341727
收银员,-1.2514078219341727
小妹,-1.2514078219341727
肉末，,-1.2514078219341727
菜！,-1.2514078219341727
129分钟,-1.2514078219341727
卤蛋香肠，,-1.2514078219341727
娘俩,-1.2514078219341727
凉拌金针菇，,-1.2514078219341727
赠饮,-1.2514078219341727
凉拌米线,-1.2514078219341727
出新,-1.2514078219341727
写派,-1.2514078219341727
十一点十七,-1.2514078219341727
送干嘛,-1.2514078219341727
蒜苗炒肉,-1.2514078219341727
烤肠！！,-1.2514078219341727
30米,-1.2514078219341727
味……,-1.2514078219341727
酱香排骨面，,-1.2514078219341727
香辣排骨面！,-1.2514078219341727
心！,-1.2514078219341727
清洁球！！！！！！！！,-1.2514078219341727
砖头,-1.2514078219341727
现在12点,-1.2514078219341727
11点24,-1.2514078219341727
烤肠太硬，,-1.2514078219341727
不明码,-1.2514078219341727
广味烤肠，,-1.2514078219341727
卤蛋！,-1.2514078219341727
辣？！,-1.2514078219341727
！！！！！！！！！！！！！！！！！！！！！,-1.2514078219341727
三天前,-1.2514078219341727
令,-1.2514078219341727
。多,-1.2514078219341727
12:27,-1.2514078219341727
11:41,-1.2514078219341727
11:01,-1.2514078219341727
催单打电话，服务员态度恶略，,-1.2514078219341727
群殴,-1.2514078219341727
信？,-1.2514078219341727
le,-1.2514078219341727
uzi,-1.2514078219341727
椅子,-1.2514078219341727
文明,-1.2514078219341727
撕错,-1.2514078219341727
i,-1.2514078219341727
really,-1.2514078219341727
用语,-1.2514078219341727
ri,-1.2514078219341727
呀呀,-1.2514078219341727
菜汁,-1.2514078219341727
小片,-1.2514078219341727
渣渣,-1.2514078219341727
，光收拾,-1.2514078219341727
【,-1.2514078219341727
】。。,-1.2514078219341727
，泥马,-1.2514078219341727
，艹，爷,-1.2514078219341727
。梅菜扣肉,-1.2514078219341727
满，,-1.2514078219341727
105分钟,-1.2514078219341727
公道,-1.2514078219341727
！！！气死人！！！,-1.2514078219341727
金针菇咸,-1.2514078219341727
排骨河粉，,-1.2514078219341727
肉丝炒河粉,-1.2514078219341727
红烧牛肉。,-1.2514078219341727
至尊肥牛，,-1.2514078219341727
狂,-1.2514078219341727
10点58分,-1.2514078219341727
1点20,-1.2514078219341727
晚上8点,-1.2514078219341727
一大段,-1.2514078219341727
下午5点,-1.2514078219341727
说辞,-1.2514078219341727
搪塞,-1.2514078219341727
6片,-1.2514078219341727
4:50,-1.2514078219341727
7:10,-1.2514078219341727
辣条,-1.2514078219341727
查，,-1.2514078219341727
，呵,-1.2514078219341727
路口,-1.2514078219341727
。有,-1.2514078219341727
如初,-1.2514078219341727
如一,-1.2514078219341727
停电,-1.2514078219341727
250ml,-1.2514078219341727
软装,-1.2514078219341727
多彩,-1.2514078219341727
守功,-1.2514078219341727
易,-1.2514078219341727
融,-1.2514078219341727
软包,-1.2514078219341727
承受,-1.2514078219341727
轻易,-1.2514078219341727
红火,-1.2514078219341727
默默地,-1.2514078219341727
肉相,-1.2514078219341727
一小时左右,-1.2514078219341727
花椒，,-1.2514078219341727
太辣。2、,-1.2514078219341727
碎，,-1.2514078219341727
结婚,-1.2514078219341727
番茄贡丸,-1.2514078219341727
豆花米线，,-1.2514078219341727
豆花！！！！！,-1.2514078219341727
豆花米线,-1.2514078219341727
，猪,-1.2514078219341727
上心,-1.2514078219341727
差差差，,-1.2514078219341727
了吧，,-1.2514078219341727
！！菜,-1.2514078219341727
几步,-1.2514078219341727
北科大,-1.2514078219341727
三个半小时,-1.2514078219341727
大米,-1.2514078219341727
渝川,-1.2514078219341727
分下,-1.2514078219341727
N次单，,-1.2514078219341727
11点01,-1.2514078219341727
交涉,-1.2514078219341727
有名,-1.2514078219341727
13:34,-1.2514078219341727
米线。,-1.2514078219341727
酱香排骨豆花米线,-1.2514078219341727
11:46,-1.2514078219341727
14:10,-1.2514078219341727
远？！,-1.2514078219341727
受不起,-1.2514078219341727
名正言顺,-1.2514078219341727
前两分钟,-1.2514078219341727
临,-1.2514078219341727
十点二十点,-1.2514078219341727
，世纪,-1.2514078219341727
tn,-1.2514078219341727
蛋！！,-1.2514078219341727
高点,-1.2514078219341727
98分钟,-1.2514078219341727
，面陀了。,-1.2514078219341727
蒸蛋,-1.2514078219341727
梅菜,-1.2514078219341727
，海,-1.2514078219341727
科大,-1.2514078219341727
，形同虚设,-1.2514078219341727
！问,-1.2514078219341727
晚那么久,-1.2514078219341727
陈,-1.2514078219341727
或许,-1.2514078219341727
。。。。。。。。,-1.2514078219341727
然我,-1.2514078219341727
太晚，,-1.2514078219341727
桶面,-1.2514078219341727
红烧鱼块淀粉,-1.2514078219341727
较多,-1.2514078219341727
腐竹细丝,-1.2514078219341727
。鸡汤,-1.2514078219341727
。妄,-1.2514078219341727
，催单态度,-1.2514078219341727
紧，,-1.2514078219341727
节约,-1.2514078219341727
加班，,-1.2514078219341727
10:23,-1.2514078219341727
八道，,-1.2514078219341727
11.34,-1.2514078219341727
较大,-1.2514078219341727
12点40,-1.2514078219341727
压根儿,-1.2514078219341727
少给我个爽口菜。,-1.2514078219341727
负数,-1.2514078219341727
ps,-1.2514078219341727
……）,-1.2514078219341727
豆芽菜，,-1.2514078219341727
牛饭,-1.2514078219341727
预估,-1.2514078219341727
相差甚远？,-1.2514078219341727
未免,-1.2514078219341727
：餐,-1.2514078219341727
睡着,-1.2514078219341727
梦,-1.2514078219341727
识别,-1.2514078219341727
，味觉,-1.2514078219341727
几遍,-1.2514078219341727
乌鸡汤,-1.2514078219341727
难闻,-1.2514078219341727
味蕾,-1.2514078219341727
05,-1.2514078219341727
随,-1.2514078219341727
搜搜,-1.2514078219341727
涨………………,-1.2514078219341727
21元,-1.2514078219341727
。。。。。。。,-1.2514078219341727
就怕,-1.2514078219341727
迅捷,-1.2514078219341727
包菜，,-1.2514078219341727
，差评！！！,-1.2514078219341727
忍。,-1.2514078219341727
18:40,-1.2514078219341727
因此,-1.2514078219341727
无故,-1.2514078219341727
伙计,-1.2514078219341727
半个钟,-1.2514078219341727
辣、麻，土豆丝,-1.2514078219341727
纯属,-1.2514078219341727
，气死,-1.2514078219341727
酥肉，,-1.2514078219341727
呢，扣肉,-1.2514078219341727
扣肉。,-1.2514078219341727
快点吧！,-1.2514078219341727
三趟,-1.2514078219341727
差！！,-1.2514078219341727
放不好,-1.2514078219341727
牛肚,-1.2514078219341727
！烤肠,-1.2514078219341727
没辙,-1.2514078219341727
钟才,-1.2514078219341727
二点,-1.2514078219341727
太少，太难吃！！！,-1.2514078219341727
事！,-1.2514078219341727
家吧,-1.2514078219341727
酸菜猪骨汤,-1.2514078219341727
太差，，，,-1.2514078219341727
一小时四十分钟,-1.2514078219341727
一点多,-1.2514078219341727
晚；,-1.2514078219341727
马嘴,-1.2514078219341727
驴,-1.2514078219341727
差！！！！！！！送餐,-1.2514078219341727
八份,-1.2514078219341727
打错,-1.2514078219341727
136分钟,-1.2514078219341727
；餐,-1.2514078219341727
长久,-1.2514078219341727
坑爹，,-1.2514078219341727
，距离,-1.2514078219341727
监管,-1.2514078219341727
麽。。。,-1.2514078219341727
1000多米,-1.2514078219341727
奸商,-1.2514078219341727
原先,-1.2514078219341727
老客,-1.2514078219341727
极为,-1.2514078219341727
加工,-1.2514078219341727
等一,-1.2514078219341727
明明卤香鸡腿,-1.2514078219341727
三四遍,-1.2514078219341727
二十下,-1.2514078219341727
，气愤,-1.2514078219341727
给从新做,-1.2514078219341727
！坨,-1.2514078219341727
！河粉汤,-1.2514078219341727
吸收,-1.2514078219341727
霸道,-1.2514078219341727
，吼,-1.2514078219341727
送递,-1.2514078219341727
慢都挺好,-1.2514078219341727
梅菜扣肉,-1.2514078219341727
猪蹄子,-1.2514078219341727
差劲，,-1.2514078219341727
说不关,-1.2514078219341727
熟，蒜台、青椒,-1.2514078219341727
二三十分钟,-1.2514078219341727
腐丝,-1.2514078219341727
还行把,-1.2514078219341727
，巨坑爹！！！,-1.2514078219341727
太差劲，,-1.2514078219341727
酸辣,-1.2514078219341727
粉辣,-1.2514078219341727
么辣,-1.2514078219341727
文字,-1.2514078219341727
菜。。,-1.2514078219341727
这件事,-1.2514078219341727
，好，,-1.2514078219341727
下午6点8分,-1.2514078219341727
接下来,-1.2514078219341727
略过,-1.2514078219341727
餐食,-1.2514078219341727
路径,-1.2514078219341727
第一单,-1.2514078219341727
好受,-1.2514078219341727
。螺狮粉实在…,-1.2514078219341727
水军,-1.2514078219341727
冲天,-1.2514078219341727
气味,-1.2514078219341727
紫色,-1.2514078219341727
歉,-1.2514078219341727
送错了东西还有理了啊～,-1.2514078219341727
豆泡,-1.2514078219341727
味，特难闻，,-1.2514078219341727
有关系,-1.2514078219341727
，米粉,-1.2514078219341727
坨坨,-1.2514078219341727
白醋,-1.2514078219341727
小气,-1.2514078219341727
操守,-1.2514078219341727
，臭,-1.2514078219341727
此生,-1.2514078219341727
超时赔付,-1.2514078219341727
失望 ,-1.2514078219341727
來,-1.2514078219341727
